alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.4,7.0,20,0.6084,0.2336,0.3245,0.01102,0.4548,1.842,0.6436,2.486,0.965,0.9966,0.968
0.4,7.0,21,0.772,0.0001037,0.0396,0.02338,1.0,2.04,0.46,2.5,0.9653,0.997,0.968
0.4,7.0,30,-3.365,0.3914,0.2417,0.8027,0.696,0.943,1.55,2.492,0.9595,0.9907,0.962
0.4,7.0,31,0.54,0.2256,0.03622,1.534,0.999,1.929,0.583,2.512,0.965,0.996,0.9673
0.4,7.0,40,-4.734,0.527,0.003876,1.184,0.3796,0.4058,2.156,2.56,0.952,0.983,0.9546
0.4,7.0,41,-1.992,0.226,0.013145,1.923,0.996,0.741,1.777,2.518,0.964,0.9956,0.9663
0.4,7.0,43,-3.676,0.4155,0.0241,1.327,1.0,0.01518,2.508,2.523,0.9614,0.9927,0.964
0.5,1.0,20,0.323,0.05875,1.394,0.0,0.0,1.634,1.979,3.613,0.0,0.0,0.0
0.5,1.0,21,0.346,0.004047,1.202,0.4875,1.0,1.301,2.062,3.365,0.0,0.0,0.0
0.5,1.0,30,0.2742,0.3127,0.6733,0.0,0.0,1.658,2.102,3.76,0.0,0.0,0.0
0.5,1.0,31,0.2727,0.01228,0.573,0.9155,1.0,1.285,2.217,3.502,0.0,0.0,0.0
0.5,1.0,40,0.2742,0.3127,0.0,0.0,0.0,1.707,2.186,3.893,0.0,0.0,0.0
0.5,1.0,41,0.2269,0.2979,0.0,0.0,1.0,1.32,2.312,3.633,0.0,0.0,0.0
0.5,1.0,43,0.2527,0.0,0.0,0.0,1.0,1.244,2.71,3.955,0.0,0.0,0.0
0.5,2.0,20,0.2203,0.415,1.065,0.02763,0.1458,1.224,1.773,2.998,0.0,0.0,0.0
0.5,2.0,21,0.4417,0.01907,0.6836,0.3025,1.0,1.144,1.746,2.889,0.0,0.0,0.0
0.5,2.0,30,-0.1862,0.585,0.5557,0.0,0.0,1.16,1.997,3.158,0.0,0.0,0.0
0.5,2.0,31,0.0625,0.3306,0.3855,1.039,1.0,0.9053,2.115,3.02,0.0,0.0,0.0
0.5,2.0,40,-0.1862,0.585,0.0,0.0,0.0,1.186,2.088,3.273,0.0,0.0,0.0
0.5,2.0,41,-0.0751,0.585,0.0,0.0,1.0,0.87,2.256,3.125,0.0,0.0,0.0
0.5,2.0,43,-0.0694,0.549,0.0,0.0,1.0,0.6743,2.676,3.35,0.0,0.0,0.0
0.5,3.0,20,0.3267,0.3582,0.701,0.05695,0.437,1.182,1.6045,2.787,0.0,0.0,0.0
0.5,3.0,21,0.584,0.00485,0.3545,0.1635,1.0,1.3125,1.451,2.764,0.0,0.0,0.0
0.5,3.0,30,-0.5107,0.78,0.479,0.0976,0.1399,0.831,2.14,2.973,0.0,0.0,0.0
0.5,3.0,31,0.1641,0.2793,0.2651,1.109,1.0,0.786,2.117,2.904,0.0,0.0,0.0
0.5,3.0,40,-0.4463,0.8286,0.0,0.0,0.0,0.8633,2.229,3.092,0.0,0.0,0.0
0.5,3.0,41,-0.1661,0.6577,0.0,0.0,1.0,0.5767,2.396,2.973,0.0,0.0,0.0
0.5,3.0,43,-0.2218,0.8203,0.0,0.0,1.0,0.3584,2.766,3.125,0.0,0.0,0.0
0.5,4.0,20,0.4788,0.2375,0.4763,0.02922,0.4348,1.775,0.879,2.654,0.744,0.9487,0.748
0.5,4.0,21,0.6885,0.0007696,0.09686,0.05438,1.0,1.937,0.734,2.67,0.7456,0.95,0.7495
0.5,4.0,30,-4.152,0.549,0.33,1.019,0.527,0.62,2.086,2.707,0.707,0.901,0.7104
0.5,4.0,31,-0.1666,0.3914,0.153,1.534,0.999,1.468,1.246,2.715,0.716,0.912,0.719
0.5,4.0,40,-3.988,0.668,0.0052,0.832,0.0956,0.4468,2.354,2.8,0.686,0.8745,0.6895
0.5,4.0,41,-3.781,0.5024,0.09875,1.451,0.7925,0.1268,2.588,2.715,0.7236,0.9224,0.7275
0.5,4.0,43,-3.482,0.4277,0.05844,1.209,1.0,0.03162,2.682,2.713,0.739,0.9414,0.7427
0.5,5.0,20,0.552,0.2317,0.4744,0.02007,0.4492,1.905,0.774,2.678,0.9043,0.979,0.908
0.5,5.0,21,0.7437,0.0002706,0.0657,0.03836,1.0,2.086,0.605,2.691,0.905,0.9795,0.9087
0.5,5.0,30,-4.867,0.5127,0.3127,1.057,0.518,0.62,2.094,2.715,0.883,0.9556,0.8867
0.5,5.0,31,-0.02118,0.2327,0.06094,1.536,0.9985,1.694,1.028,2.723,0.889,0.9624,0.893
0.5,5.0,40,-4.59,0.645,0.002352,0.8936,0.05054,0.4124,2.385,2.797,0.871,0.943,0.8745
0.5,5.0,41,-3.502,0.4885,0.03125,1.713,0.96,0.1221,2.607,2.73,0.8887,0.962,0.8926
0.5,5.0,43,-3.785,0.42,0.03976,1.268,1.0,0.02238,2.703,2.725,0.8994,0.9736,0.9033
0.5,6.0,20,0.625,0.2334,0.357,0.013596,0.4583,1.989,0.705,2.693,0.9556,0.996,0.959
0.5,6.0,21,0.784,0.000136,0.0468,0.02759,1.0,2.182,0.526,2.707,0.9556,0.996,0.959
0.5,6.0,30,-3.908,0.3691,0.2659,0.791,0.6694,0.9556,1.746,2.701,0.9517,0.9917,0.9546
0.5,6.0,31,0.444,0.2258,0.04303,1.535,0.999,2.023,0.6997,2.723,0.955,0.9956,0.958
0.5,6.0,40,-5.324,0.3357,0.005615,1.235,0.3765,0.4622,2.312,2.775,0.951,0.9917,0.954
0.5,6.0,41,-2.395,0.2257,0.01513,1.886,0.995,0.6953,2.033,2.729,0.954,0.994,0.957
0.5,6.0,43,-3.97,0.4167,0.02843,1.303,1.0,0.01787,2.719,2.736,0.9517,0.9917,0.9546
0.5,7.0,20,0.6704,0.2311,0.3235,0.0094,0.459,2.045,0.6616,2.707,0.9717,0.997,0.974
0.5,7.0,21,0.8154,7.9e-5,0.03442,0.02032,1.0,2.25,0.4705,2.72,0.9717,0.997,0.974
0.5,7.0,30,-4.043,0.3445,0.2424,0.788,0.669,0.9814,1.7295,2.71,0.9688,0.994,0.971
0.5,7.0,31,0.4607,0.2229,0.03195,1.533,0.999,2.086,0.6465,2.732,0.971,0.9966,0.9736
0.5,7.0,40,-5.44,0.3298,0.004696,1.281,0.381,0.4512,2.328,2.78,0.9683,0.9937,0.9707
0.5,7.0,41,-2.467,0.224,0.01201,1.943,0.996,0.7246,2.012,2.736,0.9707,0.996,0.973
0.5,7.0,43,-4.1,0.4033,0.02095,1.327,1.0,0.01501,2.73,2.746,0.9683,0.9937,0.9707
0.6,1.0,20,0.2786,0.05344,1.413,0.0,0.0,1.69,2.14,3.832,0.0,0.0,0.0
0.6,1.0,21,0.328,0.02826,1.199,0.4875,1.0,1.353,2.227,3.58,0.0,0.0,0.0
0.6,1.0,30,0.1719,0.2964,0.6733,0.0,0.0,1.704,2.28,3.982,0.0,0.0,0.0
0.6,1.0,31,0.1978,0.2715,0.558,0.9263,1.0,1.318,2.402,3.72,0.0,0.0,0.0
0.6,1.0,40,0.1719,0.2964,0.0,0.0,0.0,1.753,2.361,4.113,0.0,0.0,0.0
0.6,1.0,41,0.1494,0.2847,0.0,0.0,1.0,1.35,2.502,3.852,0.0,0.0,0.0
0.6,1.0,43,0.1826,0.252,0.0,0.0,1.0,1.261,2.93,4.19,0.0,0.0,0.0
0.6,2.0,20,0.2104,0.4045,1.015,0.04538,0.2391,1.245,1.954,3.2,0.0,0.0,0.0
0.6,2.0,21,0.467,0.03555,0.628,0.279,1.0,1.225,1.887,3.111,0.0,0.0,0.0
0.6,2.0,30,-0.3774,0.657,0.555,0.002935,0.005222,1.134,2.256,3.389,0.0,0.0,0.0
0.6,2.0,31,-0.005135,0.49,0.369,1.049,1.0,0.8896,2.363,3.254,0.0,0.0,0.0
0.6,2.0,40,-0.374,0.658,0.0,0.0,0.0,1.161,2.344,3.506,0.0,0.0,0.0
0.6,2.0,41,-0.1827,0.6562,0.0,0.0,1.0,0.833,2.52,3.354,0.0,0.0,0.0
0.6,2.0,43,-0.1764,0.6343,0.0,0.0,1.0,0.6147,2.959,3.574,0.0,0.0,0.0
0.6,3.0,20,0.3804,0.3296,0.596,0.05847,0.504,1.366,1.626,2.992,0.0,0.0,0.0
0.6,3.0,21,0.63,0.003613,0.2803,0.133,1.0,1.552,1.431,2.982,0.0,0.0,0.0
0.6,3.0,30,-0.8066,0.8447,0.4585,0.1868,0.2573,0.768,2.42,3.188,0.0,0.0,0.0
0.6,3.0,31,0.1681,0.284,0.2256,1.192,1.0,0.935,2.191,3.127,0.0,0.0,0.0
0.6,3.0,40,-0.65,0.944,0.0,0.0,0.0,0.8037,2.514,3.318,0.0,0.0,0.0
0.6,3.0,41,-0.2505,0.747,0.0,0.0,1.0,0.5166,2.682,3.197,0.0,0.0,0.0
0.6,3.0,43,-0.325,0.943,0.0,0.0,1.0,0.2925,3.057,3.348,0.0,0.0,0.0
0.6,4.0,20,0.532,0.2329,0.5,0.02689,0.447,2.02,0.885,2.906,0.831,0.968,0.8345
0.6,4.0,21,0.7334,0.000428,0.084,0.04803,1.0,2.188,0.734,2.92,0.8315,0.9683,0.835
0.6,4.0,30,-5.28,0.514,0.334,1.031,0.523,0.615,2.338,2.953,0.8027,0.935,0.806
0.6,4.0,31,-0.1829,0.2351,0.08026,1.536,0.999,1.699,1.264,2.963,0.804,0.9365,0.8076
0.6,4.0,40,-5.098,0.6514,0.00343,0.867,0.0882,0.4524,2.59,3.041,0.794,0.9243,0.797
0.6,4.0,41,-3.998,0.5044,0.05298,1.489,0.91,0.09894,2.871,2.969,0.811,0.9443,0.814
0.6,4.0,43,-3.996,0.4243,0.05063,1.213,1.0,0.02951,2.934,2.963,0.825,0.961,0.8286
0.6,5.0,20,0.632,0.2336,0.3914,0.01863,0.4622,2.15,0.7783,2.93,0.937,0.9946,0.941
0.6,5.0,21,0.79,0.0001994,0.05792,0.034,1.0,2.33,0.6147,2.943,0.9375,0.9946,0.941
0.6,5.0,30,-4.477,0.3867,0.2905,0.7915,0.6704,0.97,1.969,2.94,0.931,0.989,0.935
0.6,5.0,31,0.3796,0.229,0.0531,1.536,0.9985,2.137,0.8247,2.96,0.936,0.9937,0.94
0.6,5.0,40,-6.06,0.3325,0.00691,1.233,0.4248,0.501,2.516,3.018,0.9326,0.9897,0.936
0.6,5.0,41,-2.684,0.2272,0.01749,1.827,0.9946,0.7046,2.266,2.97,0.935,0.992,0.939
0.6,5.0,43,-4.277,0.4185,0.0351,1.269,1.0,0.02179,2.955,2.977,0.9326,0.9897,0.9365
0.6,6.0,20,0.6914,0.2307,0.363,0.01288,0.469,2.229,0.7188,2.947,0.9644,0.9966,0.9673
0.6,6.0,21,0.832,0.00010437,0.04074,0.02403,1.0,2.424,0.5386,2.963,0.9644,0.9966,0.9673
0.6,6.0,30,-4.62,0.3682,0.2688,0.788,0.6694,1.02,1.933,2.951,0.9614,0.993,0.9644
0.6,6.0,31,0.407,0.2255,0.03775,1.534,0.999,2.227,0.7485,2.975,0.964,0.996,0.967
0.6,6.0,40,-6.246,0.324,0.00578,1.302,0.427,0.502,2.521,3.023,0.9614,0.9937,0.9644
0.6,6.0,41,-2.777,0.2245,0.01383,1.913,0.9956,0.7495,2.23,2.98,0.9634,0.9956,0.9663
0.6,6.0,43,-4.46,0.3796,0.02477,1.303,1.0,0.01762,2.973,2.99,0.9604,0.9927,0.9634
0.6,7.0,20,0.7485,0.232,0.2983,0.008224,0.467,2.29,0.6724,2.96,0.9766,0.9976,0.979
0.6,7.0,21,0.8643,6.14e-5,0.0299,0.01765,1.0,2.494,0.4824,2.977,0.9766,0.9976,0.979
0.6,7.0,30,-5.684,0.407,0.2512,0.7476,0.6143,0.8154,2.154,2.969,0.9756,0.9966,0.978
0.6,7.0,31,0.1968,0.2235,0.02763,1.532,0.999,2.19,0.7993,2.988,0.9766,0.997,0.9785
0.6,7.0,40,-6.44,0.3398,0.003704,1.21,0.2974,0.4126,2.623,3.037,0.976,0.997,0.9785
0.6,7.0,41,-3.111,0.2239,0.011406,1.962,0.994,0.6616,2.33,2.992,0.9766,0.997,0.9785
0.6,7.0,43,-4.598,0.3372,0.01749,1.275,1.0,0.01877,2.98,2.998,0.9766,0.9976,0.979
0.7,1.0,20,0.2173,0.493,1.43,0.0,0.0,1.748,2.342,4.09,0.0,0.0,0.0
0.7,1.0,21,0.3037,0.0442,1.191,0.4866,1.0,1.405,2.426,3.832,0.0,0.0,0.0
0.7,1.0,30,0.03235,0.537,0.6733,0.0,0.0,1.747,2.498,4.246,0.0,0.0,0.0
0.7,1.0,31,0.09863,0.3743,0.543,0.937,1.0,1.347,2.63,3.977,0.0,0.0,0.0
0.7,1.0,40,0.03235,0.537,0.0,0.0,0.0,1.796,2.582,4.38,0.0,0.0,0.0
0.7,1.0,41,0.04584,0.5215,0.0,0.0,1.0,1.375,2.732,4.11,0.0,0.0,0.0
0.7,1.0,43,0.09204,0.2449,0.0,0.0,1.0,1.265,3.193,4.457,0.0,0.0,0.0
0.7,2.0,20,0.2139,0.4194,0.9355,0.0629,0.3455,1.297,2.133,3.43,0.0,0.0,0.0
0.7,2.0,21,0.505,0.03174,0.5537,0.2483,1.0,1.347,2.018,3.363,0.0,0.0,0.0
0.7,2.0,30,-0.63,0.8237,0.5503,0.02966,0.04593,1.071,2.574,3.646,0.0,0.0,0.0
0.7,2.0,31,-0.05914,0.549,0.347,1.062,1.0,0.8745,2.648,3.523,0.0,0.0,0.0
0.7,2.0,40,-0.606,0.8374,0.0,0.0,0.0,1.112,2.654,3.768,0.0,0.0,0.0
0.7,2.0,41,-0.3008,0.765,0.0,0.0,1.0,0.778,2.836,3.613,0.0,0.0,0.0
0.7,2.0,43,-0.2998,0.8228,0.0,0.0,1.0,0.5415,3.29,3.83,0.0,0.0,0.0
0.7,3.0,20,0.4797,0.2388,0.4922,0.0335,0.4282,2.047,1.114,3.162,0.4236,0.89,0.428
0.7,3.0,21,0.6973,0.001881,0.1209,0.06445,1.0,2.203,0.977,3.182,0.4246,0.892,0.429
0.7,3.0,30,-5.18,0.5933,0.3396,0.9683,0.5435,0.63,2.602,3.232,0.4004,0.8413,0.4045
0.7,3.0,31,-0.3596,0.513,0.1927,1.528,0.9985,1.616,1.625,3.24,0.4038,0.8486,0.408
0.7,3.0,40,-5.055,0.6694,0.006298,0.823,0.2142,0.4731,2.86,3.332,0.3918,0.8237,0.396
0.7,3.0,41,-5.035,0.4873,0.1472,1.06,0.681,0.2578,2.965,3.223,0.4126,0.8667,0.4167
0.7,3.0,43,-4.023,0.4368,0.07196,1.112,1.0,0.04654,3.191,3.238,0.4197,0.882,0.424
0.7,4.0,20,0.624,0.2369,0.4048,0.02583,0.4624,2.305,0.886,3.191,0.893,0.991,0.8984
0.7,4.0,21,0.7837,0.000336,0.0768,0.0445,1.0,2.467,0.742,3.209,0.893,0.9917,0.8984
0.7,4.0,30,-5.594,0.4114,0.3152,0.776,0.668,0.87,2.346,3.215,0.8853,0.9824,0.89
0.7,4.0,31,0.3877,0.2335,0.069,1.537,0.9985,2.277,0.955,3.232,0.8916,0.99,0.897
0.7,4.0,40,-6.76,0.491,0.007748,1.174,0.542,0.515,2.777,3.293,0.88,0.9766,0.885
0.7,4.0,41,-2.781,0.2307,0.01996,1.725,0.9937,0.7847,2.463,3.246,0.89,0.9883,0.8955
0.7,4.0,43,-4.57,0.4219,0.04633,1.217,1.0,0.02821,3.223,3.252,0.8877,0.986,0.893
0.7,5.0,20,0.7026,0.2307,0.4,0.01793,0.4744,2.424,0.7954,3.22,0.9507,0.995,0.9546
0.7,5.0,21,0.843,0.0001484,0.05063,0.02982,1.0,2.605,0.63,3.234,0.9507,0.9956,0.9546
0.7,5.0,30,-5.27,0.3684,0.293,0.7896,0.6714,1.052,2.174,3.225,0.947,0.9917,0.9507
0.7,5.0,31,0.3455,0.2258,0.04663,1.535,0.9985,2.375,0.876,3.252,0.95,0.9946,0.9536
0.7,5.0,40,-7.094,0.318,0.007366,1.314,0.4875,0.549,2.75,3.299,0.9478,0.992,0.9517
0.7,5.0,41,-3.086,0.2251,0.01624,1.864,0.995,0.783,2.475,3.258,0.949,0.994,0.953
0.7,5.0,43,-4.84,0.3809,0.03072,1.27,1.0,0.0214,3.246,3.268,0.947,0.991,0.95
0.7,6.0,20,0.7764,0.2308,0.3413,0.011894,0.4785,2.508,0.7314,3.238,0.9707,0.997,0.9736
0.7,6.0,21,0.886,7.94e-5,0.03546,0.02094,1.0,2.701,0.553,3.254,0.9707,0.997,0.9736
0.7,6.0,30,-6.223,0.3599,0.2725,0.7725,0.6494,0.8867,2.357,3.244,0.9697,0.9956,0.972
0.7,6.0,31,0.1414,0.2238,0.03256,1.533,0.999,2.361,0.907,3.268,0.9707,0.9966,0.973
0.7,6.0,40,-7.434,0.3337,0.00478,1.242,0.3613,0.4668,2.85,3.316,0.97,0.9966,0.973
0.7,6.0,41,-3.479,0.2241,0.01325,1.937,0.9937,0.695,2.578,3.273,0.9707,0.9966,0.9736
0.7,6.0,43,-5.027,0.3394,0.02048,1.24,1.0,0.0222,3.258,3.281,0.9707,0.9966,0.9736
0.7,7.0,20,0.823,0.2281,0.3284,0.00852,0.4763,2.566,0.687,3.254,0.98,0.997,0.983
0.7,7.0,21,0.92,4.905e-5,0.02678,0.0158,1.0,2.771,0.4954,3.268,0.98,0.997,0.983
0.7,7.0,30,-5.84,0.4016,0.2461,0.7886,0.6753,1.054,2.197,3.252,0.98,0.997,0.9824
0.7,7.0,31,0.291,0.224,0.02469,1.531,0.999,2.486,0.792,3.28,0.98,0.997,0.983
0.7,7.0,40,-7.58,0.3318,0.004093,1.264,0.3562,0.444,2.879,3.322,0.98,0.997,0.9824
0.7,7.0,41,-3.07,0.2227,0.01002,1.976,0.9966,0.935,2.348,3.283,0.98,0.997,0.983
0.7,7.0,43,-5.16,0.337,0.01567,1.276,1.0,0.01863,3.271,3.291,0.98,0.997,0.983
