alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.4,4.0,41,0.2166,0.2484,0.0,2.5,1.0,0.6343,2.133,2.768,0.0,0.0,0.0
0.4,4.0,43,0.1477,0.2213,0.0,0.0,1.0,0.4468,2.447,2.895,0.0,0.0,0.0
0.4,5.0,20,0.4895,0.2605,0.635,0.0612,0.4622,1.097,1.486,2.582,0.0,0.0,0.0
0.4,5.0,21,0.6694,0.000917,0.3508,0.1798,1.0,1.224,1.348,2.57,0.0,0.0,0.0
0.4,5.0,30,0.1774,0.2428,0.3855,0.0869,0.1252,0.7715,1.926,2.697,0.0,0.0,0.0
0.4,5.0,31,0.4463,0.001133,0.2411,1.377,1.0,0.7075,1.93,2.637,0.0,0.0,0.0
0.4,5.0,40,0.1848,0.2283,0.0,0.0,0.0,0.7256,2.084,2.81,0.0,0.0,0.0
0.4,5.0,41,0.1755,0.2382,0.0,2.5,1.0,0.516,2.213,2.729,0.0,0.0,0.0
0.4,5.0,43,0.1068,0.2211,0.0,0.0,1.0,0.3516,2.479,2.83,0.0,0.0,0.0
0.4,6.0,20,0.5386,0.251,0.517,0.05554,0.524,1.181,1.375,2.557,0.0,0.0,0.0
0.4,6.0,21,0.713,0.0005374,0.2688,0.1365,1.0,1.338,1.218,2.555,0.0,0.0,0.0
0.4,6.0,30,0.1447,0.2401,0.3342,0.1367,0.2064,0.692,1.964,2.656,0.0,0.0,0.0
0.4,6.0,31,0.4587,0.0007524,0.205,1.357,1.0,0.68,1.936,2.615,0.0,0.0,0.0
0.4,6.0,40,0.1439,0.2441,0.0,0.0,0.0,0.6113,2.16,2.771,0.0,0.0,0.0
0.4,6.0,41,0.1448,0.2317,0.0,2.5,1.0,0.4307,2.271,2.703,0.0,0.0,0.0
0.4,6.0,43,0.08044,0.2479,0.0,0.0,1.0,0.2883,2.498,2.787,0.0,0.0,0.0
0.4,7.0,20,0.574,0.2495,0.414,0.0934,0.6772,1.458,1.069,2.527,7.0e-7,9.0e-7,8.3e-7
0.4,7.0,21,0.7515,0.0003285,0.194,0.1055,1.0,1.632,0.904,2.537,8.0e-7,1.0e-6,1.0e-6
0.4,7.0,30,0.1606,0.2754,0.247,0.742,0.8306,0.899,1.684,2.582,4.0e-7,5.4e-7,5.4e-7
0.4,7.0,31,0.4998,0.001558,0.1775,1.467,1.0,1.039,1.542,2.58,5.0e-7,6.6e-7,6.0e-7
0.4,7.0,40,0.11334,0.2399,0.0,0.0,0.0,0.5244,2.22,2.744,0.0,0.0,0.0
0.4,7.0,41,0.12134,0.2467,0.0,2.5,1.0,0.3677,2.316,2.684,0.0,0.0,0.0
0.4,7.0,43,0.0623,0.2441,0.0,0.0,1.0,0.2435,2.514,2.756,0.0,0.0,0.0
