alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.4,7.0,40,-3.486,0.447,0.011955,2.023,0.9956,0.6304,1.877,2.508,0.94,0.9707,0.9424
0.4,7.0,41,-0.6094,0.2274,0.01203,3.025,1.0,1.358,1.161,2.52,0.963,0.9946,0.966
0.4,7.0,43,-3.676,0.4155,0.02423,1.327,1.0,0.01539,2.508,2.523,0.961,0.9927,0.964
0.4,8.0,20,0.5757,0.2744,0.417,0.0831,0.4824,1.93,0.5522,2.482,0.9673,0.989,0.9697
0.4,8.0,21,0.7964,5.835e-5,0.0303,0.0179,1.0,2.092,0.4177,2.51,0.976,0.9976,0.978
0.4,8.0,30,-1.896,0.481,0.2017,0.8574,0.8833,1.324,1.168,2.492,0.942,0.9624,0.944
0.4,8.0,31,0.771,0.001814,0.02667,1.54,1.0,2.074,0.4443,2.52,0.9756,0.997,0.9775
0.4,8.0,40,-3.469,0.4268,0.00986,2.018,1.0,0.689,1.822,2.512,0.958,0.979,0.96
0.4,8.0,41,-0.61,0.2257,0.00972,3.035,1.0,1.407,1.118,2.525,0.9746,0.996,0.9766
0.4,8.0,43,-3.775,0.4143,0.01846,1.345,1.0,0.01322,2.518,2.531,0.9727,0.994,0.9746
0.4,9.0,20,0.624,0.2502,0.4028,0.06995,0.4805,1.9795,0.512,2.492,0.974,0.9897,0.976
0.4,9.0,21,0.8164,3.886e-5,0.02377,0.014015,1.0,2.135,0.3838,2.518,0.9824,0.998,0.984
0.4,9.0,30,-1.775,0.4001,0.1957,0.813,0.875,1.407,1.091,2.498,0.9565,0.972,0.9585
0.4,9.0,31,0.795,0.001604,0.02101,1.537,1.0,2.12,0.4055,2.525,0.982,0.998,0.984
0.4,9.0,40,-3.605,0.424,0.00804,1.989,1.0,0.692,1.827,2.52,0.969,0.985,0.971
0.4,9.0,41,-0.62,0.225,0.00793,3.04,1.0,1.44,1.091,2.531,0.9814,0.997,0.9834
0.4,9.0,43,-3.855,0.3782,0.01449,1.358,1.0,0.01162,2.525,2.537,0.9795,0.995,0.9814
0.5,1.0,20,0.3232,0.059,1.394,0.0,0.0,1.635,1.979,3.613,0.0,0.0,0.0
0.5,1.0,21,0.3464,0.004078,1.202,0.706,1.0,1.301,2.062,3.363,0.0,0.0,0.0
0.5,1.0,30,0.2742,0.3127,0.6733,0.0,0.0,1.658,2.102,3.76,0.0,0.0,0.0
0.5,1.0,31,0.2737,0.01234,0.573,1.584,1.0,1.285,2.215,3.5,0.0,0.0,0.0
0.5,1.0,40,0.2742,0.3127,0.0,0.0,0.0,1.707,2.186,3.893,0.0,0.0,0.0
0.5,1.0,41,0.2269,0.2979,0.0,2.5,1.0,1.32,2.312,3.633,0.0,0.0,0.0
0.5,1.0,43,0.2527,0.0,0.0,0.0,1.0,1.244,2.71,3.955,0.0,0.0,0.0
0.5,2.0,20,0.221,0.4167,1.065,0.03214,0.1439,1.224,1.773,2.998,0.0,0.0,0.0
0.5,2.0,21,0.4424,0.01926,0.686,0.3672,1.0,1.145,1.745,2.889,0.0,0.0,0.0
0.5,2.0,30,-0.1862,0.585,0.5557,0.0,0.0,1.16,1.997,3.158,0.0,0.0,0.0
0.5,2.0,31,0.0699,0.3313,0.3855,1.461,1.0,0.9087,2.111,3.02,0.0,0.0,0.0
0.5,2.0,40,-0.1862,0.585,0.0,0.0,0.0,1.186,2.088,3.273,0.0,0.0,0.0
0.5,2.0,41,-0.0751,0.585,0.0,2.5,1.0,0.87,2.256,3.125,0.0,0.0,0.0
0.5,2.0,43,-0.0694,0.549,0.0,0.0,1.0,0.6743,2.676,3.35,0.0,0.0,0.0
0.5,3.0,20,0.3264,0.3606,0.712,0.0644,0.4272,1.178,1.61,2.79,0.0,0.0,0.0
0.5,3.0,21,0.584,0.00506,0.3674,0.1887,1.0,1.307,1.459,2.766,0.0,0.0,0.0
0.5,3.0,30,-0.518,0.7847,0.48,0.1196,0.134,0.832,2.14,2.973,0.0,0.0,0.0
0.5,3.0,31,0.2009,0.2812,0.2656,1.391,1.0,0.812,2.09,2.9,0.0,0.0,0.0
0.5,3.0,40,-0.4463,0.8286,0.0,0.0,0.0,0.8633,2.229,3.092,0.0,0.0,0.0
0.5,3.0,41,-0.1661,0.6577,0.0,2.5,1.0,0.5767,2.396,2.973,0.0,0.0,0.0
0.5,3.0,43,-0.2218,0.8203,0.0,0.0,1.0,0.3584,2.766,3.125,0.0,0.0,0.0
0.5,4.0,20,0.4568,0.2656,0.4436,0.05258,0.447,1.779,0.8525,2.63,0.739,0.941,0.743
0.5,4.0,21,0.6885,0.0008883,0.0981,0.05505,1.0,1.936,0.735,2.67,0.7393,0.942,0.7437
0.5,4.0,30,-4.566,0.555,0.2856,1.051,0.5493,0.5283,2.164,2.691,0.6987,0.8906,0.703
0.5,4.0,31,0.1832,0.3926,0.0897,1.568,1.0,1.616,1.099,2.715,0.7065,0.9004,0.711
0.5,4.0,40,-4.703,0.6216,0.007717,1.478,0.6387,0.3513,2.41,2.76,0.704,0.8975,0.7085
0.5,4.0,41,-2.008,0.5723,0.01682,2.898,1.0,0.4941,2.236,2.73,0.707,0.901,0.7114
0.5,4.0,43,-3.479,0.4277,0.0589,1.21,1.0,0.0327,2.682,2.713,0.7324,0.933,0.737
0.5,5.0,20,0.5493,0.2537,0.3535,0.04645,0.4429,1.937,0.715,2.652,0.9062,0.981,0.909
0.5,5.0,21,0.7437,0.0002615,0.06433,0.03763,1.0,2.086,0.6045,2.691,0.9067,0.982,0.9097
0.5,5.0,30,-4.793,0.513,0.2722,0.8984,0.5723,0.577,2.123,2.701,0.838,0.9067,0.8403
0.5,5.0,31,0.3975,0.2306,0.0597,1.557,1.0,1.873,0.851,2.725,0.8877,0.961,0.89
0.5,5.0,40,-5.816,0.5845,0.007206,1.62,0.7065,0.319,2.436,2.754,0.8857,0.959,0.8887
0.5,5.0,41,-2.52,0.4988,0.01573,2.977,1.0,0.4775,2.254,2.73,0.8877,0.961,0.8906
0.5,5.0,43,-3.783,0.42,0.03897,1.268,1.0,0.02287,2.701,2.725,0.9014,0.976,0.9043
0.5,6.0,20,0.5884,0.2527,0.3726,0.05496,0.444,2.03,0.6416,2.672,0.954,0.9946,0.9575
0.5,6.0,21,0.784,0.0001242,0.04706,0.02776,1.0,2.182,0.526,2.707,0.9556,0.9956,0.9585
0.5,6.0,30,-3.316,0.4607,0.215,0.8564,0.7417,1.089,1.603,2.691,0.9272,0.9663,0.9307
0.5,6.0,31,0.7466,0.005142,0.0412,1.548,1.0,2.156,0.5664,2.723,0.9546,0.995,0.958
0.5,6.0,40,-4.684,0.4277,0.0119,1.882,0.95,0.52,2.21,2.732,0.9355,0.975,0.939
0.5,6.0,41,-0.6973,0.2278,0.013565,3.02,1.0,1.45,1.281,2.732,0.953,0.9937,0.9565
0.5,6.0,43,-3.97,0.4167,0.02858,1.303,1.0,0.01817,2.719,2.736,0.951,0.991,0.9546
0.5,7.0,20,0.5728,0.2764,0.4333,0.0897,0.4785,2.078,0.6104,2.688,0.9653,0.9907,0.968
0.5,7.0,21,0.8154,7.23e-5,0.03445,0.02036,1.0,2.25,0.4707,2.72,0.9717,0.997,0.974
0.5,7.0,30,-2.312,0.505,0.2097,0.883,0.861,1.358,1.343,2.701,0.9336,0.958,0.9355
0.5,7.0,31,0.7876,0.004364,0.03035,1.542,1.0,2.23,0.5,2.73,0.971,0.9966,0.9736
0.5,7.0,40,-4.027,0.4553,0.01056,1.996,1.0,0.6646,2.064,2.729,0.9546,0.9795,0.957
0.5,7.0,41,-0.693,0.2266,0.01081,3.031,1.0,1.518,1.222,2.74,0.97,0.9956,0.9727
0.5,7.0,43,-4.1,0.4033,0.02097,1.327,1.0,0.01519,2.73,2.746,0.9683,0.9937,0.9707
0.5,8.0,20,0.6143,0.2756,0.4355,0.09186,0.4927,2.135,0.568,2.703,0.9746,0.992,0.9766
0.5,8.0,21,0.8403,4.554e-5,0.02612,0.01541,1.0,2.305,0.4275,2.732,0.9805,0.998,0.982
0.5,8.0,30,-2.375,0.505,0.2145,0.9185,0.89,1.382,1.331,2.713,0.9575,0.9746,0.959
0.5,8.0,31,0.7803,0.005196,0.02504,1.54,1.0,2.271,0.4692,2.742,0.98,0.9976,0.982
0.5,8.0,40,-7.25,0.3665,0.004898,1.802,0.763,0.278,2.482,2.762,0.98,0.9976,0.982
0.5,8.0,41,-2.191,0.3384,0.008644,3.037,1.0,0.8896,1.857,2.746,0.98,0.9976,0.982
0.5,8.0,43,-4.21,0.3357,0.01539,1.302,1.0,0.01634,2.736,2.752,0.98,0.998,0.982
0.5,9.0,20,0.636,0.2725,0.4556,0.0969,0.5117,2.18,0.532,2.713,0.98,0.993,0.982
0.5,9.0,21,0.861,3.0e-5,0.02113,0.01244,1.0,2.348,0.3928,2.74,0.985,0.998,0.987
0.5,9.0,30,-1.781,0.4565,0.175,0.8745,0.9033,1.614,1.096,2.71,0.976,0.9893,0.978
0.5,9.0,31,0.8335,0.002583,0.01913,1.536,1.0,2.332,0.4153,2.746,0.985,0.998,0.987
0.5,9.0,40,-7.14,0.3977,0.0052,2.033,0.853,0.3276,2.432,2.76,0.985,0.998,0.987
0.5,9.0,41,-1.092,0.3357,0.007328,3.041,1.0,1.424,1.328,2.752,0.985,0.998,0.987
0.5,9.0,43,-4.29,0.3342,0.012535,1.322,1.0,0.01429,2.744,2.758,0.985,0.998,0.987
0.6,1.0,20,0.2793,0.05374,1.413,0.0,0.0,1.69,2.14,3.832,0.0,0.0,0.0
0.6,1.0,21,0.3286,0.02847,1.199,0.704,1.0,1.353,2.227,3.58,0.0,0.0,0.0
0.6,1.0,30,0.1719,0.2964,0.6733,0.0,0.0,1.704,2.28,3.982,0.0,0.0,0.0
0.6,1.0,31,0.1992,0.2717,0.558,1.574,1.0,1.318,2.4,3.72,0.0,0.0,0.0
0.6,1.0,40,0.1719,0.2964,0.0,0.0,0.0,1.753,2.361,4.113,0.0,0.0,0.0
0.6,1.0,41,0.1494,0.2847,0.0,2.5,1.0,1.35,2.502,3.852,0.0,0.0,0.0
0.6,1.0,43,0.1826,0.252,0.0,0.0,1.0,1.261,2.93,4.19,0.0,0.0,0.0
0.6,2.0,20,0.2114,0.407,1.017,0.05334,0.2357,1.246,1.954,3.2,0.0,0.0,0.0
0.6,2.0,21,0.4678,0.03613,0.632,0.3352,1.0,1.226,1.887,3.111,0.0,0.0,0.0
0.6,2.0,30,-0.3765,0.6577,0.555,0.002726,0.003635,1.134,2.256,3.389,0.0,0.0,0.0
0.6,2.0,31,0.00709,0.4907,0.369,1.451,1.0,0.896,2.357,3.254,0.0,0.0,0.0
0.6,2.0,40,-0.374,0.658,0.0,0.0,0.0,1.161,2.344,3.506,0.0,0.0,0.0
0.6,2.0,41,-0.1827,0.6562,0.0,2.5,1.0,0.833,2.52,3.354,0.0,0.0,0.0
0.6,2.0,43,-0.1764,0.6343,0.0,0.0,1.0,0.6147,2.959,3.574,0.0,0.0,0.0
0.6,3.0,20,0.3801,0.3357,0.619,0.0657,0.4866,1.337,1.662,2.998,0.0,0.0,0.0
0.6,3.0,21,0.6294,0.00425,0.3044,0.1554,1.0,1.508,1.485,2.992,0.0,0.0,0.0
0.6,3.0,30,-0.748,0.8535,0.461,0.2107,0.2441,0.7676,2.424,3.191,0.0,0.0,0.0
0.6,3.0,31,0.2399,0.2993,0.226,1.369,1.0,0.889,2.252,3.14,0.0,0.0,0.0
0.6,3.0,40,-0.65,0.944,0.0,0.0,0.0,0.8037,2.514,3.318,0.0,0.0,0.0
0.6,3.0,41,-0.2505,0.747,0.0,2.5,1.0,0.5166,2.682,3.197,0.0,0.0,0.0
0.6,3.0,43,-0.325,0.943,0.0,0.0,1.0,0.2925,3.057,3.348,0.0,0.0,0.0
0.6,4.0,20,0.4995,0.2588,0.4636,0.0545,0.4563,2.025,0.854,2.879,0.828,0.9644,0.832
0.6,4.0,21,0.733,0.0006523,0.0844,0.0483,1.0,2.186,0.7344,2.92,0.8286,0.965,0.8325
0.6,4.0,30,-5.785,0.5557,0.2837,1.052,0.532,0.511,2.424,2.936,0.802,0.933,0.805
0.6,4.0,31,0.259,0.3904,0.0777,1.564,1.0,1.891,1.073,2.963,0.8003,0.9316,0.8037
0.6,4.0,40,-5.965,0.608,0.007526,1.53,0.6694,0.3477,2.654,3.002,0.8022,0.934,0.8057
0.6,4.0,41,-2.562,0.554,0.01686,2.932,1.0,0.513,2.46,2.975,0.803,0.9355,0.8066
0.6,4.0,43,-3.992,0.4243,0.05084,1.213,1.0,0.0303,2.934,2.963,0.8228,0.958,0.826
0.6,5.0,20,0.608,0.2478,0.3735,0.0487,0.4495,2.178,0.726,2.904,0.9365,0.994,0.941
0.6,5.0,21,0.79,0.000184,0.0583,0.03427,1.0,2.328,0.6147,2.943,0.9365,0.994,0.941
0.6,5.0,30,-4.316,0.4006,0.2172,0.84,0.69,1.033,1.895,2.928,0.929,0.9863,0.9336
0.6,5.0,31,0.7393,0.008835,0.051,1.553,1.0,2.293,0.669,2.963,0.9355,0.9927,0.9395
0.6,5.0,40,-7.1,0.306,0.010284,1.909,0.8037,0.3835,2.61,2.994,0.9336,0.9907,0.9375
0.6,5.0,41,-0.8467,0.2295,0.015495,3.006,1.0,1.517,1.457,2.975,0.9336,0.991,0.938
0.6,5.0,43,-4.277,0.4185,0.03534,1.269,1.0,0.02226,2.955,2.979,0.932,0.9893,0.936
0.6,6.0,20,0.6245,0.2585,0.413,0.06885,0.461,2.258,0.667,2.924,0.9614,0.993,0.9644
0.6,6.0,21,0.832,9.4e-5,0.0407,0.02405,1.0,2.424,0.5386,2.963,0.9644,0.9966,0.9673
0.6,6.0,30,-3.307,0.4814,0.2177,0.865,0.781,1.289,1.65,2.94,0.929,0.96,0.932
0.6,6.0,31,0.8003,0.00453,0.0359,1.545,1.0,2.4,0.5728,2.975,0.964,0.996,0.967
0.6,6.0,40,-5.47,0.4214,0.01057,1.865,0.9507,0.539,2.445,2.984,0.9507,0.9824,0.9536
0.6,6.0,41,-0.7944,0.2267,0.01231,3.027,1.0,1.633,1.35,2.982,0.963,0.995,0.966
0.6,6.0,43,-4.46,0.3796,0.02475,1.303,1.0,0.01787,2.973,2.99,0.9604,0.9927,0.9634
0.6,7.0,20,0.62,0.2744,0.445,0.09247,0.4856,2.314,0.628,2.941,0.9727,0.9937,0.975
0.6,7.0,21,0.8643,5.51e-5,0.02975,0.01756,1.0,2.494,0.4824,2.977,0.9766,0.9976,0.979
0.6,7.0,30,-2.99,0.503,0.225,0.932,0.8613,1.407,1.547,2.953,0.9526,0.973,0.9546
0.6,7.0,31,0.7905,0.005398,0.0283,1.542,1.0,2.455,0.5317,2.986,0.9766,0.9976,0.9785
0.6,7.0,40,-8.0,0.3667,0.00556,1.801,0.7646,0.2935,2.715,3.008,0.9766,0.9976,0.9785
0.6,7.0,41,-2.46,0.3398,0.00967,3.033,1.0,0.946,2.047,2.992,0.9766,0.9976,0.9785
0.6,7.0,43,-4.598,0.3372,0.01738,1.275,1.0,0.0189,2.98,2.998,0.9766,0.9976,0.979
0.6,8.0,20,0.6123,0.2913,0.5005,0.1213,0.534,2.36,0.596,2.955,0.9775,0.992,0.98
0.6,8.0,21,0.89,3.433e-5,0.02339,0.01379,1.0,2.549,0.4385,2.986,0.983,0.9976,0.9854
0.6,8.0,30,-2.17,0.4792,0.1854,0.902,0.9067,1.701,1.25,2.951,0.9717,0.9863,0.974
0.6,8.0,31,0.8594,0.002699,0.02112,1.537,1.0,2.53,0.4631,2.994,0.983,0.9976,0.9854
0.6,8.0,40,-8.04,0.3938,0.005688,2.025,0.848,0.344,2.668,3.012,0.983,0.9976,0.9854
0.6,8.0,41,-1.202,0.3367,0.00804,3.04,1.0,1.561,1.438,3.0,0.983,0.9976,0.9854
0.6,8.0,43,-4.7,0.3354,0.01378,1.303,1.0,0.01624,2.99,3.006,0.983,0.9976,0.9854
0.6,9.0,20,0.681,0.2756,0.478,0.10535,0.5312,2.416,0.5503,2.967,0.9824,0.993,0.984
0.6,9.0,21,0.9116,2.307e-5,0.01833,0.01079,1.0,2.592,0.4026,2.996,0.9873,0.998,0.9893
0.6,9.0,30,-2.016,0.4575,0.1777,0.881,0.912,1.784,1.174,2.957,0.979,0.9897,0.9805
0.6,9.0,31,0.884,0.002401,0.01666,1.534,1.0,2.576,0.4246,3.002,0.9873,0.998,0.989
0.6,9.0,40,-8.01,0.3953,0.00473,2.06,0.867,0.3447,2.668,3.012,0.9873,0.998,0.989
0.6,9.0,41,-1.218,0.3345,0.006462,3.043,1.0,1.591,1.416,3.006,0.9873,0.998,0.989
0.6,9.0,43,-4.78,0.334,0.01087,1.322,1.0,0.01419,2.998,3.012,0.9873,0.998,0.989
0.7,1.0,20,0.2184,0.4944,1.43,0.0,0.0,1.748,2.342,4.09,0.0,0.0,0.0
0.7,1.0,21,0.3044,0.04456,1.191,0.699,1.0,1.405,2.426,3.832,0.0,0.0,0.0
0.7,1.0,30,0.03235,0.537,0.6733,0.0,0.0,1.747,2.498,4.246,0.0,0.0,0.0
0.7,1.0,31,0.1009,0.3748,0.543,1.563,1.0,1.347,2.629,3.977,0.0,0.0,0.0
0.7,1.0,40,0.03235,0.537,0.0,0.0,0.0,1.796,2.582,4.38,0.0,0.0,0.0
0.7,1.0,41,0.04584,0.5215,0.0,2.5,1.0,1.375,2.732,4.11,0.0,0.0,0.0
0.7,1.0,43,0.09204,0.2449,0.0,0.0,1.0,1.265,3.193,4.457,0.0,0.0,0.0
0.7,2.0,20,0.2152,0.4226,0.9414,0.0737,0.3398,1.296,2.135,3.43,0.0,0.0,0.0
0.7,2.0,21,0.5054,0.03265,0.5605,0.2944,1.0,1.345,2.02,3.365,0.0,0.0,0.0
0.7,2.0,30,-0.629,0.8247,0.5503,0.0388,0.043,1.072,2.574,3.646,0.0,0.0,0.0
0.7,2.0,31,-0.03882,0.551,0.347,1.438,1.0,0.8857,2.637,3.521,0.0,0.0,0.0
0.7,2.0,40,-0.606,0.8374,0.0,0.0,0.0,1.112,2.654,3.768,0.0,0.0,0.0
0.7,2.0,41,-0.3008,0.765,0.0,2.5,1.0,0.778,2.836,3.613,0.0,0.0,0.0
0.7,2.0,43,-0.2998,0.8228,0.0,0.0,1.0,0.5415,3.29,3.83,0.0,0.0,0.0
0.7,3.0,20,0.4617,0.2676,0.4746,0.05,0.4478,2.037,1.106,3.143,0.4163,0.8706,0.4214
0.7,3.0,21,0.6973,0.00223,0.123,0.0659,1.0,2.201,0.9795,3.182,0.417,0.872,0.4219
0.7,3.0,30,-5.387,0.599,0.312,0.991,0.556,0.5674,2.656,3.223,0.3916,0.8193,0.3962
0.7,3.0,31,0.061,0.5166,0.11066,1.574,1.0,1.791,1.451,3.242,0.3943,0.8247,0.3992
0.7,3.0,40,-5.324,0.654,0.007763,1.297,0.549,0.401,2.908,3.309,0.3906,0.8174,0.3955
0.7,3.0,41,-2.379,0.631,0.01529,2.82,1.0,0.4878,2.781,3.27,0.3923,0.821,0.397
0.7,3.0,43,-4.016,0.4368,0.073,1.113,1.0,0.049,3.19,3.238,0.412,0.8623,0.4172
0.7,4.0,20,0.5947,0.2505,0.3982,0.0517,0.4585,2.31,0.856,3.166,0.892,0.99,0.8975
0.7,4.0,21,0.7837,0.0003412,0.077,0.04474,1.0,2.467,0.7427,3.209,0.892,0.99,0.898
0.7,4.0,30,-4.812,0.4258,0.2422,0.85,0.6934,1.025,2.174,3.2,0.882,0.979,0.8877
0.7,4.0,31,0.6997,0.2379,0.0671,1.56,1.0,2.41,0.8267,3.236,0.89,0.988,0.8955
0.7,4.0,40,-7.57,0.311,0.011505,1.844,0.787,0.4011,2.873,3.275,0.8877,0.9854,0.893
0.7,4.0,41,-1.117,0.2323,0.01756,2.975,1.0,1.512,1.738,3.25,0.888,0.986,0.8936
0.7,4.0,43,-4.566,0.4219,0.0465,1.217,1.0,0.02905,3.223,3.252,0.8867,0.9844,0.892
0.7,5.0,20,0.6772,0.244,0.39,0.04962,0.4546,2.45,0.7437,3.193,0.95,0.995,0.954
0.7,5.0,21,0.843,0.0001383,0.05057,0.0298,1.0,2.605,0.63,3.234,0.9507,0.995,0.954
0.7,5.0,30,-4.902,0.4016,0.2152,0.845,0.705,1.155,2.057,3.213,0.939,0.9834,0.943
0.7,5.0,31,0.8027,0.007744,0.04453,1.549,1.0,2.576,0.673,3.25,0.9497,0.9946,0.9536
0.7,5.0,40,-7.87,0.3318,0.00986,1.947,0.834,0.4065,2.873,3.28,0.946,0.99,0.9497
0.7,5.0,41,-0.9297,0.2283,0.014305,3.016,1.0,1.741,1.52,3.26,0.9487,0.9937,0.9526
0.7,5.0,43,-4.84,0.3809,0.03067,1.27,1.0,0.02177,3.246,3.268,0.9463,0.991,0.95
0.7,6.0,20,0.6816,0.2578,0.431,0.0742,0.4695,2.527,0.6875,3.215,0.9688,0.995,0.9717
0.7,6.0,21,0.886,7.97e-5,0.03522,0.0208,1.0,2.701,0.553,3.254,0.971,0.997,0.9736
0.7,6.0,30,-4.117,0.4783,0.2343,0.917,0.7876,1.35,1.88,3.229,0.95,0.9756,0.9526
0.7,6.0,31,0.7935,0.2269,0.03314,1.544,1.0,2.654,0.613,3.268,0.9707,0.9966,0.9736
0.7,6.0,40,-8.83,0.3674,0.00647,1.795,0.764,0.3123,2.979,3.291,0.9707,0.9966,0.9736
0.7,6.0,41,-2.768,0.342,0.01109,3.03,1.0,1.002,2.271,3.273,0.9707,0.997,0.9736
0.7,6.0,43,-5.027,0.3394,0.02032,1.24,1.0,0.02242,3.258,3.281,0.971,0.997,0.9736
0.7,7.0,20,0.5913,0.2947,0.523,0.1265,0.5303,2.566,0.665,3.232,0.9766,0.9937,0.979
0.7,7.0,21,0.92,4.13e-5,0.0267,0.01575,1.0,2.771,0.4954,3.268,0.98,0.9976,0.983
0.7,7.0,30,-2.807,0.486,0.1951,0.9087,0.8745,1.76,1.466,3.227,0.9697,0.9863,0.972
0.7,7.0,31,0.885,0.00293,0.02403,1.538,1.0,2.752,0.5234,3.275,0.98,0.9976,0.983
0.7,7.0,40,-8.945,0.3943,0.0064,2.014,0.8457,0.362,2.934,3.297,0.98,0.997,0.983
0.7,7.0,41,-1.326,0.3381,0.00904,3.04,1.0,1.714,1.568,3.281,0.98,0.9976,0.983
0.7,7.0,43,-5.16,0.337,0.0156,1.276,1.0,0.0188,3.271,3.291,0.98,0.997,0.983
0.7,8.0,20,0.648,0.2966,0.531,0.1333,0.5586,2.627,0.6196,3.246,0.98,0.992,0.982
0.7,8.0,21,0.947,2.63e-5,0.0203,0.01195,1.0,2.828,0.45,3.28,0.986,0.998,0.988
0.7,8.0,30,-2.486,0.4783,0.1874,0.9062,0.9136,1.886,1.349,3.234,0.975,0.9873,0.977
0.7,8.0,31,0.9155,0.002508,0.01839,1.535,1.0,2.81,0.4744,3.285,0.986,0.998,0.988
0.7,8.0,40,-9.08,0.3928,0.00512,2.045,0.858,0.3584,2.943,3.3,0.986,0.998,0.988
0.7,8.0,41,-1.347,0.3352,0.007103,3.041,1.0,1.752,1.539,3.291,0.986,0.998,0.988
0.7,8.0,43,-5.26,0.335,0.01196,1.303,1.0,0.01613,3.281,3.299,0.986,0.998,0.988
0.7,9.0,20,0.7285,0.2773,0.498,0.11365,0.546,2.686,0.571,3.256,0.986,0.995,0.9873
0.7,9.0,21,0.9688,1.776e-5,0.01593,0.00936,1.0,2.875,0.413,3.287,0.9893,0.9985,0.9907
0.7,9.0,30,-2.732,0.4578,0.2047,0.9106,0.916,1.852,1.387,3.238,0.9834,0.9927,0.985
0.7,9.0,31,0.908,0.002598,0.01566,1.534,1.0,2.846,0.4482,3.295,0.9893,0.9985,0.9907
0.7,9.0,40,-9.49,0.3572,0.00385,1.959,0.8184,0.311,2.998,3.31,0.9893,0.9985,0.9907
0.7,9.0,41,-2.365,0.3333,0.00568,3.043,1.0,1.331,1.968,3.299,0.9893,0.9985,0.9907
0.7,9.0,43,-5.344,0.334,0.00936,1.316,1.0,0.01465,3.291,3.305,0.9893,0.9985,0.9907
0.8,1.0,20,0.139,0.5054,1.435,0.0,0.0,1.802,2.586,4.387,0.0,0.0,0.0
0.8,1.0,21,0.275,0.1318,1.177,0.689,1.0,1.458,2.666,4.125,0.0,0.0,0.0
0.8,1.0,30,-0.1556,0.6094,0.6733,0.0,0.0,1.779,2.771,4.55,0.0,0.0,0.0
0.8,1.0,31,-0.02643,0.5146,0.5273,1.553,1.0,1.365,2.912,4.277,0.0,0.0,0.0
0.8,1.0,40,-0.1556,0.6094,0.0,0.0,0.0,1.828,2.854,4.684,0.0,0.0,0.0
0.8,1.0,41,-0.0905,0.58,0.0,2.5,1.0,1.389,3.018,4.406,0.0,0.0,0.0
0.8,1.0,43,-0.02362,0.463,0.0,0.0,1.0,1.25,3.514,4.766,0.0,0.0,0.0
0.8,2.0,20,0.2476,0.3933,0.8384,0.0873,0.443,1.412,2.283,3.695,0.0,0.0,0.0
0.8,2.0,21,0.557,0.02667,0.4731,0.2461,1.0,1.532,2.121,3.654,0.0,0.0,0.0
0.8,2.0,30,-0.9355,0.9175,0.5405,0.09735,0.10724,0.984,2.953,3.938,0.0,0.0,0.0
0.8,2.0,31,-0.0466,0.5767,0.314,1.419,1.0,0.9004,2.932,3.832,0.0,0.0,0.0
0.8,2.0,40,-0.88,0.9478,0.0,0.0,0.0,1.041,3.023,4.066,0.0,0.0,0.0
0.8,2.0,41,-0.4202,0.7983,0.0,2.5,1.0,0.706,3.203,3.91,0.0,0.0,0.0
0.8,2.0,43,-0.4402,0.946,0.0,0.0,1.0,0.4548,3.67,4.125,0.0,0.0,0.0
0.8,3.0,20,0.5044,0.2593,0.4966,0.05533,0.466,2.375,1.088,3.463,0.687,0.939,0.6914
0.8,3.0,21,0.751,0.001007,0.1051,0.0583,1.0,2.545,0.961,3.506,0.6875,0.9395,0.692
0.8,3.0,30,-7.12,0.5596,0.3066,1.004,0.542,0.534,3.002,3.537,0.663,0.9062,0.6675
0.8,3.0,31,0.1553,0.3984,0.0956,1.571,1.0,2.17,1.395,3.564,0.66,0.903,0.665
0.8,3.0,40,-7.156,0.627,0.00758,1.412,0.6255,0.3882,3.227,3.615,0.662,0.9053,0.6665
0.8,3.0,41,-3.133,0.586,0.01651,2.875,1.0,0.5454,3.035,3.58,0.6626,0.906,0.667
0.8,3.0,43,-4.73,0.4307,0.0628,1.121,1.0,0.04306,3.52,3.562,0.681,0.9316,0.686
0.8,4.0,20,0.6655,0.246,0.4153,0.05255,0.4648,2.623,0.8745,3.498,0.92,0.9927,0.925
0.8,4.0,21,0.841,0.0002238,0.067,0.03925,1.0,2.781,0.76,3.541,0.92,0.9927,0.9253
0.8,4.0,30,-5.574,0.4004,0.2377,0.8486,0.7,1.168,2.355,3.523,0.913,0.9854,0.9185
0.8,4.0,31,0.781,0.008995,0.05865,1.556,1.0,2.74,0.8223,3.562,0.919,0.991,0.924
0.8,4.0,40,-8.87,0.3064,0.01124,1.874,0.799,0.4316,3.17,3.602,0.9175,0.9897,0.9224
0.8,4.0,41,-1.135,0.2295,0.01677,2.994,1.0,1.812,1.766,3.576,0.9175,0.9897,0.9224
0.8,4.0,43,-5.21,0.408,0.04053,1.218,1.0,0.02806,3.555,3.584,0.9155,0.988,0.9204
0.8,5.0,20,0.737,0.247,0.4197,0.05893,0.4653,2.756,0.7715,3.527,0.96,0.995,0.963
0.8,5.0,21,0.903,0.0001124,0.04382,0.02586,1.0,2.922,0.6475,3.568,0.9604,0.996,0.964
0.8,5.0,30,-5.367,0.4585,0.2413,0.901,0.753,1.286,2.26,3.547,0.94,0.9746,0.9434
