alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.2,9.0,20,0.899,0.0,0.4119,0.0928,0.677,1.454,0.8047,2.258,0.0003254,0.0003698,0.0003798
0.2,9.0,21,0.921,0.0,0.1688,0.09406,1.0,1.61,0.656,2.266,0.0003567,0.0004053,0.0004163
0.2,9.0,30,0.3306,0.0,0.2074,0.659,0.8022,1.006,1.312,2.318,0.0002396,0.0002723,0.0002797
0.2,9.0,31,0.4634,0.0,0.1561,1.471,1.0,1.072,1.229,2.3,0.0002637,0.0002995,0.0003076
0.2,9.0,40,0.2222,0.0,0.0,0.0,0.0,0.4443,2.03,2.473,0.0,0.0,0.0
0.2,9.0,41,0.1594,0.0,0.0,2.5,1.0,0.3188,2.105,2.426,0.0,0.0,0.0
0.2,9.0,43,0.1111,0.0,0.0,0.0,1.0,0.2222,2.252,2.473,0.0,0.0,0.0
0.3,1.0,20,0.86,0.0,1.437,0.0,0.0,1.719,1.78,3.5,0.0,0.0,0.0
0.3,1.0,21,0.6733,0.0,1.305,0.7876,1.0,1.393,1.862,3.254,0.0,0.0,0.0
0.3,1.0,30,1.006,0.0,0.6733,0.0,0.0,1.76,1.874,3.633,0.0,0.0,0.0
0.3,1.0,31,0.82,0.0,0.6,1.6045,1.0,1.406,1.97,3.377,0.0,0.0,0.0
0.3,1.0,40,1.006,0.0,0.0,0.0,0.0,1.809,1.957,3.766,0.0,0.0,0.0
0.3,1.0,41,0.7817,0.0,0.0,2.5,1.0,1.447,2.062,3.51,0.0,0.0,0.0
0.3,1.0,43,0.6943,0.0,0.0,0.0,1.0,1.389,2.406,3.795,0.0,0.0,0.0
0.3,2.0,20,0.7847,0.0,1.215,0.002756,0.008644,1.352,1.521,2.873,0.0,0.0,0.0
0.3,2.0,21,0.6904,0.0,0.922,0.5146,1.0,1.173,1.572,2.744,0.0,0.0,0.0
0.3,2.0,30,0.778,0.0,0.5557,0.0,0.0,1.352,1.642,2.992,0.0,0.0,0.0
0.3,2.0,31,0.6387,0.0,0.423,1.484,1.0,1.089,1.76,2.848,0.0,0.0,0.0
0.3,2.0,40,0.778,0.0,0.0,0.0,0.0,1.377,1.731,3.11,0.0,0.0,0.0
0.3,2.0,41,0.59,0.0,0.0,2.5,1.0,1.094,1.875,2.969,0.0,0.0,0.0
0.3,2.0,43,0.478,0.0,0.0,0.0,1.0,0.956,2.242,3.197,0.0,0.0,0.0
0.3,3.0,20,0.799,0.0,1.04,0.03174,0.1447,1.185,1.516,2.7,0.0,0.0,0.0
0.3,3.0,21,0.7524,0.0,0.6836,0.366,1.0,1.113,1.496,2.61,0.0,0.0,0.0
0.3,3.0,30,0.621,0.0,0.4983,0.0,0.0,1.138,1.692,2.83,0.0,0.0,0.0
